time,Y,Ym,Yl,Yu,U,Um,Ul,Uu,Mode,Control
150,0.07062536333148203,0.067,0.0,0.55389122585450079,35.58141196472323,38.0,28.744607363748585,42.418216565697875,y,3
151,0.07554032743279057,0.067,0.0,0.55258246265663835,38.12429061174055,38.997,31.277567305411225,44.971013918069872,y,3
152,0.08761271844177024,0.07,0.0,0.57136478838987459,33.12882808702517,33.2,26.378680041587266,39.878976132463073,y,3
153,0.07005734448232297,0.071,0.0,0.54829768100342569,34.02119693538805,35.602,27.293709300661668,40.748684570114428,y,2
154,0.5985867527442474,0.107,0.028076273228494264,1.1690972322600006,33.07111321662099,33.895,26.376440738257351,39.765785694984622,y,2
155,0.1521813642440828,0.134,0.0,0.65550137264719321,26.257421074842227,27.733,19.514344612635018,33.000497537049434,y,3
156,0.070047549877122,0.124,0.0,0.54952813246185273,27.925104978729962,31.333,21.164702234161656,34.685507723298272,y,3
157,0.07051989487718142,0.065,0.0,0.18982244557795547,22.01268829239831,24.132,15.22844822423874,28.796928360557878,g,2
158,0.04959986153917996,0.068,0.0,0.17020473187060131,15.363680943748705,19.267,8.5654542202667479,22.161907667230661,g,2
159,0.050604639535521245,0.084,0.0,0.17106699922304086,15.674284755388214,20.667,8.8208349944946622,22.527734516281768,g,2
160,0.05106978987161288,0.074,0.0,0.17142376420988806,15.70088647692151,18.667,8.8542648973578757,22.547508056485146,g,2
161,0.05114037610127582,0.068,0.0,0.17147346710777611,15.50808549719983,17.0,8.6896898819401756,22.326481112459483,g,2
162,0.062176631065874316,0.074,0.0,0.18148555163623781,19.390053243192142,19.666,12.541090241510556,26.239016244873728,g,2
163,0.05658301723761689,0.068,0.0,0.1761102742308745,17.48386485796223,15.933,10.617326430981493,24.350403284942971,g,2
164,0.05633564082258576,0.079,0.0,0.17581353736898694,17.133048877499533,16.533,10.316926199521937,23.949171555477129,g,2
165,0.05737298581201656,0.073,0.0,0.17673022719316886,17.382894180874175,17.199,10.567285899775634,24.198502461972716,g,2
166,0.05614242379399402,0.06,0.0,0.17558626997532126,16.81557609637029,17.0,10.030942698026916,23.600209494713663,g,2
167,0.05852495979564993,0.067,0.0,0.1776619705006407,17.749220507960672,18.333,10.971735196669769,24.526705819251575,g,2
168,0.08900989656023191,0.124,0.0,0.20793290813742094,25.239311452594848,25.667,18.352684680520575,32.12593822466912,g,2
169,0.07741076991779458,0.074,0.0,0.56029057601344501,23.741826638214604,21.4,16.828251459297839,30.65540181713137,y,2
170,0.16150137571488166,0.238,0.0,0.6583545634642709,28.586285221704657,28.149,21.645304685725449,35.527265757683864,y,3
