time,Y,Ym,Yl,Yu,U,Um,Ul,Uu,Mode,Control
158,0.08777925737404607,0.1,0.0,0.2142440522350916,19.64198416063681,20.999,12.66399874333252,26.619969577941099,g,2
159,0.0827318481521584,0.08,0.0,0.20940981128321115,17.147816690867288,19.928,10.172104868962814,24.123528512771763,g,2
160,0.08041909039759966,0.091,0.0,0.20719390747074412,15.863865534643608,18.872,8.8967573024403208,22.830973766846896,g,2
161,0.08054059642408279,0.115,0.0,0.2073990371928067,15.531244278050053,18.2,8.5724788037462112,22.490009752353895,g,2
162,0.08258855370092323,0.092,0.0,0.20930729247628155,16.577693478288467,18.6,9.601273971719575,23.554112984857358,g,2
163,0.08088359013488206,0.091,0.0,0.20766344270252335,15.620694228465482,16.0,8.812659235254376,22.428729221676587,g,2
164,0.07980750490681504,0.077,0.0,0.20661781572573065,15.098569655398773,15.533,8.2917508542407568,21.905388456556789,g,2
165,0.08170406341511276,0.08,0.0,0.20837173119955055,16.158437423164486,16.667,9.3470296346935804,22.969845211635391,g,2
166,0.08687606884384277,0.1,0.0,0.21328744337051767,18.642759869375936,18.667,11.825143862632792,25.46037587611908,g,2
167,0.08799009309943126,0.087,0.0,0.21424553571175556,19.25033458466403,18.066,12.436497354382841,26.064171814945222,g,2
168,0.0947565185134771,0.125,0.0,0.2208554320873187,22.68034139908852,22.067,15.852337167305649,29.508345630871389,g,2
169,0.10024658468771346,0.121,0.0,0.22626755727040515,25.59030457594929,24.067,18.76464966693716,32.415959484961419,g,2
170,0.1062726850679383,0.396,0.0,0.239034757228059,27.514509124786642,25.6,20.712974834141878,34.316043415431402,g,2
171,0.184203771861585,0.954,0.0,0.70133776518345059,44.189979595107616,44.533,36.851259597364745,51.528699592850487,y,5
172,0.10009764417441536,0.078,0.0,0.61347490676253025,52.99779753107569,46.533,45.668481197540146,60.327113864611235,y,6
173,0.3208901909648489,0.065,0.0,0.85906813492361778,71.50646313585048,64.733,63.98536782068917,79.027558451011785,y,8
174,0.14188469289349992,0.088,0.0,0.66936307056329358,87.33556968290634,76.138,79.788605718542101,94.882533647270577,y,8
175,0.16201778449688803,0.182,0.0,0.68665701331550411,81.61999788248227,68.195,73.485693926134303,89.75430183883023,y,9
176,0.18077460353840508,0.167,0.0,0.70381143627414078,94.33018802930553,90.673,86.077241992271382,102.58313406633968,y,8
177,0.17207924344944947,0.172,0.0,0.69499223192209192,92.66192298641977,86.462,84.308098762832202,101.01574721000733,y,9
178,0.19530668648697377,0.167,0.0,0.7252910646688876,91.58519020281389,90.732,83.225229148840199,99.945151256787582,y,8
179,0.20158445435199102,0.241,0.0,0.72982586117079118,90.94585497696852,93.4,82.58683081381011,99.304879140126928,y,10
180,0.20265246034113046,0.24,0.0,0.72595853206665495,91.89638876953768,96.533,83.503381528190744,100.28939601088462,y,8
181,0.17151862731228207,0.077,0.0,0.69294837300199463,91.87884245219226,96.733,83.491590519945234,100.26609438443928,y,10
182,0.1567635539865238,0.117,0.0,0.67824140550636769,87.90929175883446,92.066,79.522131256134742,96.296452261534171,y,10
183,0.15342919704202868,0.181,0.0,0.67499146884908945,88.99713145223268,95.074,80.533219419939087,97.461043484526272,y,10
184,0.1318437087946038,0.156,0.0,0.65379354305949211,84.01844296973809,87.461,75.573076482994324,92.463809456481854,y,10
185,0.11229243060526994,0.394,0.0,0.63613842177033841,77.2038137473846,81.206,68.75293447198851,85.654693022780691,y,10
186,0.09597851609076524,0.092,0.0,0.62058497704328652,75.24741309567679,81.327,66.773738624284661,83.721087567068921,y,10
187,0.09023818072492144,0.093,0.0,0.61022444979937973,70.44516066625597,74.738,62.012797921791233,78.877523410720713,y,10
188,0.09335142324557481,0.087,0.0,0.61064055771093095,66.886873112795,71.595,58.455807603183253,75.317938622406757,y,10
189,0.08581554625232202,0.096,0.0,0.60262186196026468,65.71345465348716,70.4,57.30696755679638,74.119941750177944,y,10
190,0.06979686268414964,0.057,0.0,0.58712962359785936,63.79797851001679,67.067,55.395362279522118,72.200594740511463,y,9
191,0.10305112766841198,0.053,0.0,0.61967946134994001,65.60176315926827,68.933,57.166463045089202,74.037063273447345,y,9
192,0.09154538382062444,0.054,0.0,0.60774883469567209,65.49356873938,66.671,57.058067056085399,73.929070422674599,y,9
193,0.09003040626464542,0.053,0.0,0.60557598085127629,64.18711148262246,64.795,55.761410728675237,72.612812236569681,y,9
194,0.08010402942996062,0.054,0.0,0.59485380215476735,63.9268499998208,65.136,55.500982578168795,72.352717421472818,y,9
195,0.07046868828880826,0.048,0.0,0.5858121702578688,64.46787770110959,65.867,56.058246753310733,72.877508648908432,y,8
196,0.05244248099588983,0.051,0.0,0.52966953047786669,63.58534327269521,64.533,55.188791964304329,71.981894581086095,y,8
197,0.15217986970005393,0.057,0.0,0.59635080548950892,63.37418369204761,64.933,55.127487703203343,71.620879680891875,y,9
198,0.12078239128096346,0.055,0.0,0.5468341027632424,67.17108135002138,69.533,58.912972262337917,75.429190437704847,y,8
199,0.15729289487483983,0.083,0.024068100215225596,0.29051768953445406,67.00076719495168,67.133,58.74786473268874,75.253669657214616,g,9
200,0.15324638533281146,0.107,0.020008951353231219,0.2864838193123917,63.3317173665489,63.4,55.087937866362566,71.575496866735236,g,8
201,0.08341878365721012,0.097,0.0,0.49119165667357317,60.98151900638409,63.137,52.752872865052666,69.210165147715514,y,8
